username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
RioNoticiasCo,"Medio de comunicación digital con las noticias de Montería, Córdoba, Colombia y el mundo.","Córdoba, Colombia",1880,24523,62769,2015-12-14 19:23:32,2021-05-19 21:02:17,0,"* Juventus campeón de la Copa Italia 2020-2021.

* Juan Guillermo Cuadrado le ganó el pulso a Luis Fernando Muriel y a Duván Zapata.

* La final terminó 2-1. https://t.co/wE5FipS3Dh",[]
DatosDelDecano,"Cuenta dedicada a compartir datos del Deportivo Independiente Medellín, el decano del fútbol colombiano ❤💙📚",,34,862,550,2021-01-12 20:44:13,2021-05-19 21:02:10,5,"Ya son 13 títulos de Juan Guillermo Cuadrado en Europa, una locura https://t.co/jaLen8wKGn",[]
JaMartinez96,"Paisa 👌🏿 
Director de @Colombia_VAVEL
Panelista 🎙 @LaMufaMas10
@DIM_Oficial ❤💙
Deporte ⚽️🎾🚵‍♂️🏆
Opiniones personales 😉",Bello - Antioquia,1945,1389,16289,2011-06-10 17:29:47,2021-05-19 21:02:00,1,Juan Guillermo Cuadrado y un nuevo título en la ÉLITE de Europa... Todo en orden.,[]
LaRazonCo,"Diario Digital líder en Córdoba ¡Siempre Informando! Noticias de Montería, Córdoba y el caribe colombiano, en un solo lugar.",Montería - Colombia,2110,57230,215969,2013-09-18 14:55:26,2021-05-19 21:01:56,0,#Deportes | ¡JUVE CAMPEÓN! La Juventus de Juan Guillermo Cuadrado logra ganar la final de la #CopaItalia 1-2 frente al Atalanta de los también colombianos Luis Fernando Muriel y Duván Zapata. ✅Título 14° para la Vecchia Signora. ⚽️🏆 https://t.co/g6b6EE3wpR,"[{'text': 'Deportes', 'indices': [0, 9]}, {'text': 'CopaItalia', 'indices': [93, 104]}]"
ColombiacomTW,"Nuestro portal ofrece noticias y servicios en línea para colombianos en todo el mundo. Turismo, Gastronomía, Actualidad, Deportes, ¡todo esto y mucho más!",Colombia,701,3531,59511,2016-04-26 06:31:46,2021-05-19 21:01:52,1,"#Fútbol Juventus, con Cuadrado, derrotó al Atalanta de Muriel y Duván y se coronó campeón de la Coppa Italia #ColombianosEnElExterior  https://t.co/BUQiOm675O","[{'text': 'Fútbol', 'indices': [0, 7]}, {'text': 'ColombianosEnElExterior', 'indices': [109, 133]}]"
AlexisQHaslam,"If you wanna love me, then darlin' don't refrain.                Políticamente incorrecto",,128,291,7495,2010-04-07 02:00:32,2021-05-19 21:01:34,0,"@InvictosSomos Y de Juan Guillermo Cuadrado, no lo olvidés.",[]
TotalerosAR,Simplemente #FútbolTotalDIRECTV: ¡El mejor show futbolero N°1 de Latinoamérica y del mundo! 🙌🏻😍⚽️🇦🇷,,109,4671,106986,2016-07-09 19:02:47,2021-05-19 21:01:26,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
GolCaracol,Los futbolistas colombianos tienen acción en diferentes lugares del mundo y en https://t.co/mToAyZEG4I toda la información.,"Bogotá, Colombia",1060,3850450,332579,2010-05-14 14:47:05,2021-05-19 21:01:25,3,El equipo de la ‘vecchia signora’ se impuso con goles de Dejan Kulusevski y Federico Chiesa. https://t.co/ukjj5o1UPG,[]
Isaacbarrios2,"Comunicador social y periodista. Amante del buen fútbol, del tenis y del vallenato.




Periodista de @nuestrosdporte2","Barranquilla, Colombia",697,2479,114936,2011-01-20 19:04:43,2021-05-19 21:01:21,4,"Con Juan Guillermo Cuadrado de titular, Juventus venció 2-1 al Atalanta y se coronó campeón de la #CoppaItalia.
Duván Zapata fue inicialista con Atalanta. Luis Muriel entró al 68'.
⚽️ATA: Malinovskyi 41'
⚽️JUV: Dejan Kulusevski 31' y Federico Chiesa 73'
https://t.co/u88PZyoqgQ","[{'text': 'CoppaItalia', 'indices': [119, 131]}]"
jerry_galdieri,,,533,110,1764,2015-07-18 23:44:02,2021-05-19 21:01:13,0,"Finale che l'Atalanta avrebbe meritato di vincere, se non fosse stato per la magistrale interpretazione di Juan Guillermo Cuadrado e Danilo... 14 Coppe del Mondo vinte! Non male per una squadra di SuperLega

#AtalantaJuve","[{'text': 'AtalantaJuve', 'indices': [208, 221]}]"
IvanPea13,Abogado. Maestrante en Derecho Procesal.,Milagro-Ecuador,500,218,11177,2012-03-02 17:47:57,2021-05-19 21:01:00,1,"Juan Guillermo Cuadrado es el colombiano más grande de la historia, solo por detrás de Pablo Escobar.",[]
boyejorge,Enamorado de las mujeres y el fútbol!!,Colombia,780,301,56429,2010-05-21 15:44:15,2021-05-19 21:00:49,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
quinterorojas03,"#AntiUribista #NosEstánMatando #GobiernoAsesino #SOSColombia

Estudiante de Derecho ⚖️👨🏽‍⚖️📖","Quindio, Colombia",1105,805,6108,2014-10-16 00:35:49,2021-05-19 21:00:43,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
yanesitach,,,2478,664,7388,2010-06-30 12:07:37,2021-05-19 21:00:34,4,"Juventus campeón de la Copa Italia y otro título más para Juan Guillermo Cuadrado, siendo titular y teniendo un alto rendimiento. El mejor futbolista colombiano de la última década en Europa.",[]
nikolai68843464,comentaristas de deportes futbol Colombiano,"Bogotá, D.C., Colombia",274,36,263387,2018-08-16 03:55:42,2021-05-19 21:00:22,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
datosanchez,Periodista deportivo y recolector de estadísticas del fútbol colombiano. Bogotano amante de esta ciudad,Bogotá,1723,1751,42478,2010-09-24 00:07:38,2021-05-19 21:00:14,1,"#CoppaItalia 
Juventus gana su 14º titulo de esta competencia.
Juan Guillermo Cuadrado (Juventus) jugó todo el partido y se corona campeón ganando su cuarta Coppa de Italia.
Duván Zapata (Atalanta) jugó todo el partido
Luis Muriel (Atalanta) ingreso a los 68 minutos. https://t.co/DHJEZKURLF","[{'text': 'CoppaItalia', 'indices': [0, 12]}]"
DesdelaRaya,Somos el grupo de estudiantes de Periodismo Deportivo de la Facultad de Comunicación Social-Periodismo de la Universidad Pontificia Bolivariana,"Medellín, Colombia",263,430,8045,2014-05-07 05:01:36,2021-05-19 20:59:54,0,"#CoppaItalia ⚽️| JUVENTUS CAMPEÓN

El equipo del colombiano Juan Guillermo Cuadrado se consagró campeón de la Copa Italia, ante el Atalanta de Muriel y Zapata. 

El encuentro terminó 1 - 2 ganando “La Vecchia Signora” con goles de Kulusevski y Chiesa. 

#DesdelaRaya #CoppaItalia https://t.co/4PKQ2w7lgw","[{'text': 'CoppaItalia', 'indices': [0, 12]}, {'text': 'DesdelaRaya', 'indices': [254, 266]}, {'text': 'CoppaItalia', 'indices': [267, 279]}]"
paulocarrasco11,"Cómo no vas a ser de Liga, del más grande.",,3057,1194,18597,2017-01-22 15:31:29,2021-05-19 20:59:52,1,"Juan Guillermo Cuadrado es el colombiano más grande de la historia, solo por detrás de Pablo Escobar.",[]
CrisGarca8,,"Bogotá, D.C., Colombia",160,113,6005,2017-05-27 22:47:36,2021-05-19 20:59:40,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
ToqueSports,¡La dosis de deporte que necesitas! ⚽️🏀⚾️🎾 🏈 • Facebook: Toque Sports • Instagram: @ToqueSports • YouTube: /ToqueSports,contacto@toquesports.com,380,21161,49564,2014-06-22 01:48:36,2021-05-19 20:59:37,5,"¡CAMPEÓN⚫️🏆! Juan Guillermo Cuadrado🇨🇴 y la Juventus se consagraron campeones de la #CoppaItalia luego de derrotar 2-1 a Atalanta, que tuvo a los colombianos Duvan Zapata y Luis Fernando Muriel en el partido. 

🙌🏼 Título número 11 para el jugador en el fútbol italiano. https://t.co/niRRgA66MH","[{'text': 'CoppaItalia', 'indices': [84, 96]}]"
DptesSinTapujos,"Programa Deportivo que se emite de Lunes a Viernes 12:00 M-1:30 Pm por On Radio Cali, Instagram y Facebook Live.
📱 321-7943960
Tunein @Tutogol y @KumbaraStereo","Cali, Colombia ",145,9599,30959,2016-12-31 22:57:45,2021-05-19 20:59:23,0,"@juventusfc 2️⃣
🇨🇴 Juan Guillermo Cuadrado 90'
🆚
@Atalanta_BC 1️⃣
🇨🇴 Duván Zapata 90', Luis Fernando Muriel 22'
➡️ Juventus Campeón de la #CopaItalia 🏆
#DeportesSinTapujos https://t.co/lRJo5Up8Gh","[{'text': 'CopaItalia', 'indices': [138, 149]}, {'text': 'DeportesSinTapujos', 'indices': [152, 171]}]"
ClaudiaYanethT7,Los amigos los angeles guien y cuiden de cada una de las personas que me leen.,"Antioquia, Colombia",1029,548,122037,2019-05-04 01:07:09,2021-05-19 20:59:21,5,"Ya son 13 títulos de Juan Guillermo Cuadrado en Europa, una locura https://t.co/jaLen8wKGn",[]
saldarriagarios,Padre de Matias Saldarriaga 😍  a veces hincha del Medellin 💙❤️ Tengo este negocito: Instagram: @cleanfixmed,Algun lugar en ru corazón,208,576,75412,2010-08-20 21:46:03,2021-05-19 20:59:13,4,"Juventus campeón de la Copa Italia y otro título más para Juan Guillermo Cuadrado, siendo titular y teniendo un alto rendimiento. El mejor futbolista colombiano de la última década en Europa.",[]
doncel_ramirez,Nacional y barca mis dos amores🇳🇬💚⚽❤💙,,120,7,481,2021-04-18 04:39:29,2021-05-19 20:58:45,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
SigfreGomez,"Seguidor de JESÚS ✝️♥️
Cartagena de Indias - Colombia
Periodista y Relator Deportivo en ESPN 
Oficial de Prensa y Comunicaciones en COPABE ⚾
IG. @sigfregomez","Buenos Aires, Argentina",714,4726,36904,2011-07-23 19:44:55,2021-05-19 20:58:43,0,"Título número 11 para Juan Guillermo Cuadrado con la camiseta de Juventus (5 Serie A, 4 Copas de Italia y 2 Supercopas de Italia).",[]
IvanrmRojas,abogado - antichavista - deseando una mejor venezuela  libre y soberana - amante del deporte y la sana diversion,el hatillo estado miranda,104,907,264424,2013-03-09 01:41:19,2021-05-19 20:58:31,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
haidar_morris,,,631,157,42474,2013-09-29 00:46:06,2021-05-19 20:58:25,28,"Juan Guillermo Cuadrado completa 11 títulos con Juventus 🏆🏆🏆

El crack colombiano es campeón por cuarta vez de la Copa Italia. ¡Gran partido en la final contra Atalanta! https://t.co/nyzlv80MiJ",[]
FROILANZ,,Medellín,906,1918,435629,2012-01-02 22:04:14,2021-05-19 20:57:42,14,"Cristiano Ronaldo, Juan Guillermo Cuadrado y Federico Chiesa se salvarán a la hora del 'Juicio Final Bianconeri'.

Juventus tradujo en el 2-1 su mejor momento en el juego. Atalanta empató al filo del ET tras ser superior 45'.

73'.",[]
Pdja214,,,186,163,6206,2012-11-06 22:41:46,2021-05-19 20:57:39,0,El mejor jugador de la Juventus en toda la campaña se llama Juan Guillermo Cuadrado se echa el hpta equipo al hombro,[]
mango0524,"No vivas dando tantas explicaciones; los amigos no las necesitan, los enemigos no las creen y los estúpidos no las entienden.",,1731,411,11050,2012-01-15 20:54:21,2021-05-19 20:57:32,1,"Juventus campeón de Copa Italia.
Derrotó al Atalanta por 2 a 1.
El mejor Juan Guillermo Cuadrado.
Se despide Buffon con título de la Juve.
#VivanAlMáximo @TudnRadio",[]
SaqueDeMetaCO,"Medio digital 🇨🇴
Toda la actualidad deportiva a tu alcance🌐 
Ponte en modo #SaquedeMeta 📲
Contacto: Prensa@saquedemeta.co 📩","Bogotá, Colombia",236,5592,44661,2015-04-06 23:04:52,2021-05-19 20:56:56,0,"#FÚTBOLxSDM📲⚽️
𝐂𝐀𝐌𝐏𝐄𝐎𝐍𝐄𝐒 🏆
#Juventus🇮🇹 venció 2-1 al #Atalanta🇮🇹 y se quedó con el título de la #CopaDeItalia🏆 
Juan Guillermo Cuadrado 🇨🇴 fue titular y jugó todo el partido ✅ es el título #11 del Colombiano con la Juve 🏆 https://t.co/Vw1QKFcNeB","[{'text': 'FÚTBOLxSDM', 'indices': [0, 11]}, {'text': 'Juventus', 'indices': [27, 36]}, {'text': 'Atalanta', 'indices': [53, 62]}, {'text': 'CopaDeItalia', 'indices': [96, 109]}]"
diegosaviola10,"Periodista Deportivo.Director @DptesSinTapujos Lunes a Viernes 12M- 1:30 Pm On Radio Cali, en @DirecTvSportsCo y @QhuboCali Gracias a Dios y la Virgen por Todo","Cali, Colombia. Acord ",101,21372,54501,2013-02-21 19:39:06,2021-05-19 20:56:56,0,"Juventus Campeón de la Copa De Italia,2x1 al Atalanta.
Notable nivel de Juan Guillermo Cuadrado, el mejor Fútbolista Colombiano en el exterior en los últimos 5 años. https://t.co/dyYnGXJE4n",[]
Gambetasport_,¡Una nueva forma de gambetear!,Colombia,273,409,2040,2019-03-17 22:43:37,2021-05-19 20:56:52,1,"Un nuevo título para Juan Guillermo Cuadrado en Europa. CAMPEÓN de Coppa Italia y siendo la figura de la final.

Se destacó otra vez como lateral. Sólido en defensa y desequilibrante al ataque. Las corrió todas. Lo dejó TODO.

11 títulos para el antioqueño con los 'Bianconeros'. https://t.co/Ttk1U2f7CX",[]
juang9503,"Periodista. Apasionado por las letras. Entrenador de fútbol en formación.
Instagram: @juanse9503","Bogotá, D.C., Colombia",447,182,4985,2017-05-29 16:04:13,2021-05-19 20:56:48,0,El fantástico Juan Guillermo Cuadrado. Tremenda final la que jugó. @juventusfc se quedó con el título de la #CoppaItalia.,"[{'text': 'CoppaItalia', 'indices': [108, 120]}]"
futbolred,Noticias 📋 y estadísticas 📈 del fútbol profesional en Colombia y el mundo ⚽️ Síganos en Instagram y en Facebook como @Futbolredcom,Bogotá,642,873184,239959,2008-04-15 21:09:25,2021-05-19 20:56:44,1,"⏰ ¡Juventus campeón de la Copa Italia! 🏆 🇮🇹 

Juan Guillermo Cuadrado fue titular y figura en el equipo de Andrea Pirlo. 

@Atalanta_BC 1 🆚 2 @juventusfc https://t.co/5RgoeZUVqQ",[]
humopoderosoDIM,"Noticias, opiniones y datos sobre el Deportivo Independiente Medellín. No vendemos humo. Contacto humopoderoso1913@gmail.com",Medellín,167,11791,23950,2016-12-27 20:01:44,2021-05-19 20:56:38,5,"Ya son 13 títulos de Juan Guillermo Cuadrado en Europa, una locura https://t.co/jaLen8wKGn",[]
dp__juanman,"CDLM💙⚽ - FCB💙❤️⚽.
SocialDemócrata 🇨🇴🌹✊🏾.
O caminamos todos juntos hacia la paz, o nunca la encontraremos","Bogotá, D.C., Colombia",502,97,5028,2017-04-02 03:34:45,2021-05-19 20:56:31,0,Don Juan Guillermo Cuadrado 🔥🇨🇴 #CoppaItalia 🤍🖤,"[{'text': 'CoppaItalia', 'indices': [32, 44]}]"
gabosainz,"Conductor y Narrador en @TudnRadio Enamorado de Dios, mi Esposa e hija y el fútbol.

Opiniones Personales","Miami, FL",649,7526,84997,2009-08-28 16:00:24,2021-05-19 20:56:24,1,"Juventus campeón de Copa Italia.
Derrotó al Atalanta por 2 a 1.
El mejor Juan Guillermo Cuadrado.
Se despide Buffon con título de la Juve.
#VivanAlMáximo @TudnRadio","[{'text': 'VivanAlMáximo', 'indices': [139, 153]}]"
juanse_91,Comunicador Social - Periodista. Actualmente en @Citytv . Mis apreciaciones nada tienen que ver con mi empleador. #QueremosFútbolEnPaz,"Bogotá, D.C., Colombia",2294,4602,67420,2010-06-01 16:38:21,2021-05-19 20:56:16,0,"Con Juan Guillermo Cuadrado 🇨🇴 como figura, Juventus venció 2-1 a Atalanta y se consagró campeón de la #CoppaItalia 🇮🇹

Título 14 de Copa para Juventus.","[{'text': 'CoppaItalia', 'indices': [103, 115]}]"
